 Wavelength  FilterTrans          PCE 
      1.695   1.5885e-08  9.38267e-09 
      1.696  3.68104e-08  2.17402e-08 
      1.697  4.81372e-08  2.84269e-08 
      1.698  4.83277e-08  2.85425e-08 
      1.699  4.83554e-08  2.85588e-08 
        1.7  4.88435e-08  2.88539e-08 
      1.701  5.08203e-08  3.00226e-08 
      1.702  1.32151e-07  7.80643e-08 
      1.703  2.54521e-07  1.50372e-07 
      1.704  2.55485e-07  1.50932e-07 
      1.705  2.58165e-07  1.52553e-07 
      1.706  2.63189e-07  1.55511e-07 
      1.707  2.99474e-07  1.76939e-07 
      1.708  3.29661e-07  1.94828e-07 
      1.709   3.0898e-07  1.82593e-07 
       1.71  3.00558e-07  1.77642e-07 
      1.711  3.00368e-07  1.77546e-07 
      1.712  3.00366e-07  1.77544e-07 
      1.713  2.99611e-07  1.77134e-07 
      1.714  2.97634e-07  1.75964e-07 
      1.715  1.99508e-07  1.17991e-07 
      1.716  9.40707e-08  5.56395e-08 
      1.717  9.31062e-08  5.50686e-08 
      1.718  8.98769e-08  5.31695e-08 
      1.719  8.48525e-08  5.01967e-08 
       1.72  4.07764e-08  2.41304e-08 
      1.721  1.15171e-08  6.81575e-09 
      1.722  1.47979e-08  8.76036e-09 
      1.723  2.52884e-08  1.49727e-08 
      1.724  3.67677e-08    2.177e-08 
      1.725  3.68941e-08  2.18531e-08 
      1.726  4.27845e-08  2.53429e-08 
      1.727   5.4055e-08  3.20267e-08 
      1.728  6.99833e-08  4.14695e-08 
      1.729  8.14424e-08  4.82676e-08 
       1.73  8.14562e-08  4.82876e-08 
      1.731  9.94483e-08  5.89488e-08 
      1.732  1.33595e-07  7.92001e-08 
      1.733  2.55932e-07  1.51749e-07 
      1.734  4.19177e-07  2.48523e-07 
      1.735  6.27337e-07  3.72023e-07 
      1.736  7.60779e-07  4.51121e-07 
      1.737  9.06303e-07  5.37554e-07 
      1.738  1.11806e-06  6.63101e-07 
      1.739  1.44543e-06  8.57279e-07 
       1.74   1.8187e-06  1.07895e-06 
      1.741  1.85526e-06  1.10059e-06 
      1.742  1.92712e-06  1.14342e-06 
      1.743  2.04458e-06  1.21306e-06 
      1.744  2.15066e-06  1.27623e-06 
      1.745  2.20478e-06   1.3087e-06 
      1.746  2.08319e-06  1.23648e-06 
      1.747  1.90933e-06  1.13362e-06 
      1.748  1.70281e-06  1.01096e-06 
      1.749  1.61298e-06  9.57591e-07 
       1.75  1.48292e-06   8.8064e-07 
      1.751  1.29151e-06  7.67036e-07 
      1.752  9.36648e-07  5.56326e-07 
      1.753  6.00395e-07  3.56723e-07 
      1.754  5.49846e-07  3.26684e-07 
      1.755  6.44704e-07  3.83117e-07 
      1.756  8.48554e-07  5.04312e-07 
      1.757  1.06321e-06   6.3194e-07 
      1.758  1.33834e-06  7.95624e-07 
      1.759  1.72225e-06  1.02407e-06 
       1.76  2.72987e-06  1.62318e-06 
      1.761  3.92166e-06  2.33212e-06 
      1.762  4.94899e-06  2.94319e-06 
      1.763  5.97076e-06  3.55054e-06 
      1.764  6.98752e-06  4.15667e-06 
      1.765  8.29785e-06  4.93622e-06 
      1.766  9.59758e-06  5.70893e-06 
      1.767  1.08206e-05  6.43807e-06 
      1.768   1.1669e-05  6.94228e-06 
      1.769  1.23321e-05  7.33617e-06 
       1.77  1.27231e-05  7.57073e-06 
      1.771  1.30867e-05  7.78816e-06 
      1.772  1.34221e-05  7.98831e-06 
      1.773  1.28712e-05  7.66159e-06 
      1.774  1.21658e-05  7.24125e-06 
      1.775  1.13629e-05  6.76381e-06 
      1.776  1.08326e-05  6.44911e-06 
      1.777  1.04521e-05  6.22361e-06 
      1.778  1.02853e-05  6.12455e-06 
      1.779   9.9783e-06  5.94262e-06 
       1.78  9.50017e-06  5.65825e-06 
      1.781  9.26801e-06  5.51976e-06 
      1.782  9.13931e-06  5.44528e-06 
      1.783  9.19819e-06  5.48014e-06 
      1.784  9.11332e-06  5.43006e-06 
      1.785   8.9441e-06  5.32957e-06 
      1.786  8.85877e-06  5.27962e-06 
      1.787  8.88218e-06  5.29456e-06 
      1.788  9.06225e-06  5.40168e-06 
      1.789  9.06424e-06  5.40449e-06 
       1.79  8.90519e-06  5.30944e-06 
      1.791  8.25879e-06  4.92435e-06 
      1.792  7.78907e-06  4.64442e-06 
      1.793  7.44439e-06  4.44056e-06 
      1.794  7.19097e-06  4.28911e-06 
      1.795  6.94093e-06  4.14022e-06 
      1.796  6.69297e-06  3.99244e-06 
      1.797  6.49634e-06  3.87571e-06 
      1.798  6.36074e-06  3.79504e-06 
      1.799  6.47333e-06  3.86195e-06 
        1.8  6.63952e-06  3.96134e-06 
      1.801  6.85044e-06  4.08764e-06 
      1.802  6.73173e-06  4.01864e-06 
      1.803  6.61817e-06   3.9509e-06 
      1.804  6.56024e-06  3.91687e-06 
      1.805  6.58667e-06  3.93309e-06 
      1.806  6.61744e-06  3.95203e-06 
      1.807  6.42508e-06  3.83719e-06 
      1.808  6.21366e-06  3.71224e-06 
      1.809  5.98346e-06  3.57511e-06 
       1.81  5.88611e-06  3.51744e-06 
      1.811  5.80049e-06  3.46618e-06 
      1.812  5.70605e-06  3.41008e-06 
      1.813  5.47578e-06  3.27303e-06 
      1.814  5.17999e-06  3.09719e-06 
      1.815  4.86278e-06  2.90745e-06 
      1.816  4.68404e-06  2.80086e-06 
      1.817  4.66505e-06  2.78969e-06 
      1.818  5.02563e-06  3.00562e-06 
      1.819  5.42453e-06  3.24409e-06 
       1.82  5.74601e-06  3.43703e-06 
      1.821  6.05432e-06  3.62161e-06 
      1.822  6.35482e-06  3.80106e-06 
      1.823  6.64097e-06  3.97323e-06 
      1.824  6.73032e-06  4.02676e-06 
      1.825  6.55187e-06  3.92017e-06 
      1.826  6.34913e-06  3.79855e-06 
      1.827  6.16919e-06  3.69143e-06 
      1.828   6.0974e-06  3.64854e-06 
      1.829  5.94501e-06  3.55752e-06 
       1.83  5.73877e-06  3.43382e-06 
      1.831  5.34231e-06   3.1974e-06 
      1.832  4.95389e-06  2.96537e-06 
      1.833  4.58117e-06  2.74233e-06 
      1.834  4.34322e-06   2.6011e-06 
      1.835  4.18064e-06  2.50379e-06 
      1.836  4.19868e-06  2.51497e-06 
      1.837  4.20778e-06  2.52049e-06 
      1.838  4.20982e-06  2.52234e-06 
      1.839  4.33159e-06  2.59536e-06 
       1.84  4.55949e-06  2.73232e-06 
      1.841  4.97896e-06  2.98447e-06 
      1.842    5.278e-06  3.16382e-06 
      1.843  5.49827e-06  3.29638e-06 
      1.844  5.47514e-06  3.28294e-06 
      1.845  5.54376e-06  3.32462e-06 
      1.846  5.69757e-06  3.41776e-06 
      1.847  5.86892e-06    3.521e-06 
      1.848  6.05504e-06  3.63324e-06 
      1.849  6.27124e-06  3.76308e-06 
       1.85  6.56028e-06  3.93754e-06 
      1.851  6.87555e-06  4.12657e-06 
      1.852  7.12925e-06  4.27916e-06 
      1.853  7.35535e-06  4.41566e-06 
      1.854  7.55129e-06  4.53307e-06 
      1.855  7.61859e-06  4.57479e-06 
      1.856  7.61489e-06   4.5728e-06 
      1.857  7.46516e-06  4.48323e-06 
      1.858  7.40299e-06  4.44624e-06 
      1.859  7.39089e-06   4.4392e-06 
       1.86  7.45614e-06  4.47874e-06 
      1.861  7.42684e-06  4.46061e-06 
      1.862  7.27603e-06  4.37051e-06 
      1.863  7.37781e-06  4.43168e-06 
      1.864  7.61208e-06  4.57187e-06 
      1.865  8.12976e-06  4.88332e-06 
      1.866  8.54729e-06  5.13416e-06 
      1.867  8.90168e-06  5.34694e-06 
      1.868  9.26586e-06  5.56574e-06 
      1.869  9.59384e-06  5.76206e-06 
       1.87  9.86698e-06  5.92616e-06 
      1.871  1.00054e-05  6.01004e-06 
      1.872  1.01092e-05  6.07176e-06 
      1.873  1.02197e-05   6.1389e-06 
      1.874  1.01629e-05  6.10553e-06 
      1.875  9.98132e-06  5.99583e-06 
      1.876  9.52734e-06  5.72325e-06 
      1.877  9.05157e-06  5.43743e-06 
      1.878  8.55425e-06  5.13879e-06 
      1.879   8.1265e-06  4.88243e-06 
       1.88  7.71505e-06  4.63475e-06 
      1.881  7.26085e-06   4.3626e-06 
      1.882  6.98846e-06  4.19962e-06 
      1.883  6.87566e-06  4.13198e-06 
      1.884  6.84389e-06  4.11356e-06 
      1.885  6.73407e-06  4.04821e-06 
      1.886  6.44117e-06  3.87227e-06 
      1.887  6.30468e-06  3.79083e-06 
      1.888  6.24058e-06   3.7528e-06 
      1.889  6.24811e-06  3.75794e-06 
       1.89  6.19419e-06  3.72648e-06 
      1.891  6.07681e-06  3.65653e-06 
      1.892  6.20957e-06  3.73757e-06 
      1.893  6.31693e-06  3.80336e-06 
      1.894  6.27117e-06  3.77612e-06 
      1.895  6.09166e-06  3.66952e-06 
      1.896  5.85252e-06  3.52655e-06 
      1.897  5.72316e-06  3.44923e-06 
      1.898  5.69127e-06  3.43106e-06 
      1.899   5.7778e-06   3.4843e-06 
        1.9  5.87504e-06  3.54358e-06 
      1.901  6.00548e-06  3.62364e-06 
      1.902  6.23725e-06  3.76412e-06 
      1.903  6.47947e-06   3.9113e-06 
      1.904  6.71749e-06  4.05567e-06 
      1.905  6.42425e-06   3.8801e-06 
      1.906  6.24151e-06  3.77069e-06 
      1.907  6.21718e-06  3.75624e-06 
      1.908  6.31134e-06  3.81458e-06 
      1.909   6.4061e-06  3.87202e-06 
       1.91  6.38318e-06  3.85963e-06 
      1.911  6.38072e-06  3.85856e-06 
      1.912  6.39267e-06  3.86653e-06 
      1.913  6.47904e-06  3.91919e-06 
      1.914  6.51842e-06  3.94386e-06 
      1.915  6.47525e-06  3.91767e-06 
      1.916  6.55374e-06  3.96642e-06 
      1.917  6.77434e-06  4.10037e-06 
      1.918  7.56504e-06  4.57985e-06 
      1.919  8.11157e-06  4.91124e-06 
       1.92  8.45522e-06  5.12041e-06 
      1.921  8.70693e-06  5.27256e-06 
      1.922    9.017e-06  5.46188e-06 
      1.923   9.4578e-06   5.7293e-06 
      1.924  9.77404e-06  5.92181e-06 
      1.925  1.00279e-05  6.07605e-06 
      1.926  1.01704e-05  6.16414e-06 
      1.927  1.03472e-05  6.27032e-06 
      1.928  1.05575e-05  6.39957e-06 
      1.929  1.05199e-05  6.37723e-06 
       1.93  1.03318e-05  6.26498e-06 
      1.931   9.8441e-06  5.97079e-06 
      1.932  9.78253e-06  5.93446e-06 
      1.933  9.90943e-06  6.01313e-06 
      1.934   9.9019e-06  6.00884e-06 
      1.935  9.78142e-06  5.93801e-06 
      1.936  9.53111e-06  5.78704e-06 
      1.937  9.62971e-06  5.84842e-06 
      1.938  9.80492e-06  5.95711e-06 
      1.939  1.00361e-05  6.09861e-06 
       1.94  1.00927e-05  6.13458e-06 
      1.941  1.00564e-05  6.11251e-06 
      1.942  1.01602e-05  6.17752e-06 
      1.943  1.06776e-05  6.49333e-06 
      1.944  1.17548e-05  7.14911e-06 
      1.945  1.26477e-05  7.69456e-06 
      1.946  1.35409e-05  8.24052e-06 
      1.947  1.45922e-05  8.88197e-06 
      1.948  1.57734e-05   9.6019e-06 
      1.949  1.70412e-05  1.03769e-05 
       1.95  1.79994e-05  1.09624e-05 
      1.951  1.88963e-05  1.15117e-05 
      1.952  1.96991e-05  1.20013e-05 
      1.953  2.02673e-05  1.23492e-05 
      1.954   2.0691e-05  1.26106e-05 
      1.955  2.07346e-05  1.26405e-05 
      1.956  2.01976e-05  1.23163e-05 
      1.957  1.92046e-05  1.17124e-05 
      1.958  1.85643e-05  1.13248e-05 
      1.959  1.78832e-05  1.09122e-05 
       1.96  1.70907e-05    1.043e-05 
      1.961  1.59665e-05  9.74641e-06 
      1.962  1.47311e-05  8.99457e-06 
      1.963   1.3551e-05  8.27612e-06 
      1.964  1.29136e-05  7.88786e-06 
      1.965  1.27775e-05  7.80672e-06 
      1.966  1.28757e-05  7.86871e-06 
      1.967   1.3044e-05   7.9726e-06 
      1.968  1.33209e-05  8.14564e-06 
      1.969  1.38813e-05  8.49048e-06 
       1.97   1.4575e-05  8.91704e-06 
      1.971  1.53654e-05  9.40077e-06 
      1.972  1.61953e-05  9.91302e-06 
      1.973   1.7068e-05  1.04486e-05 
      1.974  1.80024e-05  1.10232e-05 
      1.975  1.88585e-05   1.1549e-05 
      1.976  1.94693e-05  1.19247e-05 
      1.977  1.96385e-05  1.20338e-05 
      1.978  1.96171e-05  1.20234e-05 
      1.979  2.04454e-05  1.25329e-05 
       1.98  2.11432e-05  1.29652e-05 
      1.981  2.16738e-05  1.32941e-05 
      1.982  2.15058e-05  1.31945e-05 
      1.983  2.11775e-05   1.2998e-05 
      1.984  2.07865e-05  1.27628e-05 
      1.985  2.08928e-05  1.28316e-05 
      1.986  2.13087e-05  1.30904e-05 
      1.987  2.13369e-05   1.3114e-05 
      1.988  2.12545e-05  1.30683e-05 
      1.989  2.10053e-05  1.29184e-05 
       1.99  2.07664e-05  1.27777e-05 
      1.991  2.04816e-05  1.26082e-05 
      1.992  1.99789e-05  1.23057e-05 
      1.993   1.9643e-05  1.21029e-05 
      1.994   1.9431e-05  1.19803e-05 
      1.995  1.95214e-05  1.20428e-05 
      1.996   1.9544e-05  1.20623e-05 
      1.997  1.94259e-05  1.19972e-05 
      1.998  1.88603e-05  1.16545e-05 
      1.999   1.8259e-05  1.12881e-05 
        2.0  1.83466e-05  1.13511e-05 
      2.001  1.87434e-05  1.16041e-05 
      2.002  1.94104e-05  1.20251e-05 
      2.003  1.96617e-05  1.21928e-05 
      2.004   1.9795e-05  1.22849e-05 
      2.005   1.9746e-05   1.2264e-05 
      2.006  2.02239e-05  1.25716e-05 
      2.007  2.09305e-05  1.30209e-05 
      2.008  2.17521e-05  1.35453e-05 
      2.009  2.22084e-05  1.38401e-05 
       2.01   2.2289e-05  1.39023e-05 
      2.011   2.2242e-05  1.38864e-05 
      2.012  2.22386e-05  1.38976e-05 
      2.013  2.23925e-05  1.40044e-05 
      2.014  2.24518e-05  1.40532e-05 
      2.015  2.24552e-05  1.40704e-05 
      2.016  2.23195e-05  1.39988e-05 
      2.017  2.21415e-05  1.39006e-05 
      2.018  2.19124e-05  1.37699e-05 
      2.019  2.13143e-05  1.34053e-05 
       2.02  2.06887e-05  1.30244e-05 
      2.021  2.01927e-05  1.27284e-05 
      2.022  2.03043e-05  1.28111e-05 
      2.023  2.07714e-05  1.31168e-05 
      2.024  2.10527e-05  1.33073e-05 
      2.025  2.09598e-05  1.32654e-05 
      2.026  2.03333e-05  1.28813e-05 
      2.027    1.982e-05  1.25682e-05 
      2.028  1.95085e-05  1.23837e-05 
      2.029  1.99117e-05  1.26531e-05 
       2.03  2.02025e-05  1.28529e-05 
      2.031  2.04145e-05  1.30005e-05 
      2.032  2.00077e-05  1.27579e-05 
      2.033  1.95904e-05  1.25025e-05 
      2.034  1.91771e-05  1.22533e-05 
      2.035  1.90878e-05  1.22094e-05 
      2.036  1.91069e-05  1.22361e-05 
      2.037  1.91699e-05  1.22897e-05 
      2.038  1.91903e-05  1.23159e-05 
      2.039  1.91756e-05   1.2321e-05 
       2.04  1.91124e-05  1.22936e-05 
      2.041   1.9011e-05   1.2243e-05 
      2.042  1.88389e-05  1.21478e-05 
      2.043  1.89976e-05  1.22621e-05 
      2.044  1.93483e-05  1.25018e-05 
      2.045  2.02045e-05  1.30719e-05 
      2.046  2.08577e-05  1.35105e-05 
      2.047  2.13138e-05  1.38209e-05 
      2.048  2.09071e-05  1.35732e-05 
      2.049  2.05054e-05  1.33266e-05 
       2.05  2.03519e-05  1.32439e-05 
      2.051  2.08256e-05  1.35654e-05 
      2.052  2.15554e-05   1.4059e-05 
      2.053  2.18541e-05  1.42707e-05 
      2.054  2.16929e-05  1.41838e-05 
      2.055  2.10054e-05  1.37461e-05 
      2.056  2.02321e-05  1.32557e-05 
      2.057  1.96045e-05  1.28611e-05 
      2.058  1.94556e-05  1.27786e-05 
      2.059    1.951e-05  1.28282e-05 
       2.06  1.96698e-05  1.29486e-05 
      2.061  1.96142e-05  1.29265e-05 
      2.062   1.9499e-05  1.28648e-05 
      2.063  1.93035e-05  1.27474e-05 
      2.064  1.91604e-05  1.26684e-05 
      2.065  1.91724e-05  1.26905e-05 
      2.066  1.97237e-05  1.30673e-05 
      2.067  2.06107e-05  1.36717e-05 
      2.068  2.17201e-05  1.44237e-05 
      2.069  2.25915e-05  1.50142e-05 
       2.07  2.30875e-05  1.53626e-05 
      2.071  2.29881e-05  1.53111e-05 
      2.072  2.27374e-05  1.51617e-05 
      2.073  2.25624e-05  1.50609e-05 
      2.074  2.29719e-05  1.53521e-05 
      2.075  2.33657e-05  1.56302e-05 
      2.076   2.3747e-05  1.59037e-05 
      2.077  2.31176e-05  1.54967e-05 
      2.078  2.22449e-05   1.4929e-05 
      2.079  2.10056e-05  1.41107e-05 
       2.08  2.02355e-05  1.36064e-05 
      2.081  1.97518e-05  1.32961e-05 
      2.082  2.00716e-05  1.35281e-05 
      2.083  2.00463e-05  1.35249e-05 
      2.084  1.97035e-05  1.33073e-05 
      2.085  1.89664e-05  1.28226e-05 
      2.086  1.82707e-05  1.23635e-05 
      2.087  1.77555e-05  1.20272e-05 
      2.088  1.77571e-05  1.20406e-05 
      2.089  1.80166e-05  1.22303e-05 
       2.09  1.86134e-05  1.26484e-05 
      2.091  1.91975e-05  1.30592e-05 
      2.092  1.97675e-05  1.34612e-05 
      2.093  1.97493e-05   1.3463e-05 
      2.094   1.9426e-05   1.3254e-05 
      2.095  1.84928e-05  1.26306e-05 
      2.096  1.82412e-05  1.24707e-05 
      2.097  1.83856e-05  1.25787e-05 
      2.098  1.92994e-05  1.32178e-05 
      2.099  1.98932e-05  1.36361e-05 
        2.1  2.00798e-05  1.37758e-05 
      2.101  1.92343e-05   1.3206e-05 
      2.102  1.82185e-05  1.25196e-05 
      2.103  1.73348e-05  1.19203e-05 
      2.104   1.6952e-05  1.16661e-05 
      2.105  1.68823e-05  1.16284e-05 
      2.106   1.6862e-05   1.1621e-05 
      2.107  1.65832e-05  1.14389e-05 
      2.108  1.59164e-05  1.09853e-05 
      2.109  1.49682e-05  1.03367e-05 
       2.11  1.39328e-05  9.63014e-06 
      2.111   1.2839e-05   8.8793e-06 
      2.112  1.24582e-05  8.62184e-06 
      2.113   1.2604e-05  8.72782e-06 
      2.114  1.28103e-05  8.87658e-06 
      2.115  1.29226e-05  8.96053e-06 
      2.116  1.28634e-05  8.92467e-06 
      2.117  1.25221e-05  8.69294e-06 
      2.118  1.21344e-05  8.42955e-06 
      2.119  1.20287e-05  8.36099e-06 
       2.12  1.24003e-05   8.6243e-06 
      2.121  1.31872e-05  9.17644e-06 
      2.122  1.43244e-05  9.97406e-06 
      2.123  1.53557e-05  1.06978e-05 
      2.124  1.61014e-05   1.1221e-05 
      2.125  1.58612e-05  1.10594e-05 
      2.126  1.52587e-05  1.06449e-05 
      2.127  1.49994e-05  1.04706e-05 
      2.128   1.5134e-05   1.0568e-05 
      2.129  1.56712e-05  1.09489e-05 
       2.13  1.64708e-05  1.15137e-05 
      2.131  1.69895e-05  1.18809e-05 
      2.132  1.66926e-05  1.16803e-05 
      2.133  1.59708e-05  1.11796e-05 
      2.134  1.50528e-05  1.05433e-05 
      2.135   1.4338e-05  1.00466e-05 
      2.136   1.4082e-05  9.87409e-06 
      2.137  1.43782e-05  1.00857e-05 
      2.138  1.45545e-05  1.02155e-05 
      2.139  1.45927e-05  1.02463e-05 
       2.14  1.42581e-05  1.00153e-05 
      2.141  1.35983e-05    9.557e-06 
      2.142  1.27435e-05  8.95925e-06 
      2.143   1.1716e-05  8.23964e-06 
      2.144  1.11318e-05  7.83141e-06 
      2.145  1.11769e-05  7.86738e-06 
      2.146  1.15037e-05  8.10013e-06 
      2.147  1.18017e-05  8.31275e-06 
      2.148  1.17053e-05  8.24678e-06 
      2.149  1.09469e-05  7.71597e-06 
       2.15  9.72669e-06   6.8596e-06 
      2.151  8.91744e-06  6.29029e-06 
      2.152  8.42413e-06  5.94365e-06 
      2.153  8.44885e-06  5.96242e-06 
      2.154  9.06246e-06  6.39688e-06 
      2.155  9.78888e-06  6.91118e-06 
      2.156  1.01482e-05  7.16647e-06 
      2.157  1.01166e-05  7.14575e-06 
      2.158  9.76328e-06  6.89773e-06 
      2.159  9.48274e-06  6.70035e-06 
       2.16  9.48417e-06  6.70286e-06 
      2.161  1.00424e-05  7.09933e-06 
      2.162  1.18084e-05  8.35006e-06 
      2.163  1.39313e-05  9.85394e-06 
      2.164  1.52693e-05  1.08011e-05 
      2.165  1.62345e-05  1.14884e-05 
      2.166  1.68391e-05  1.19183e-05 
      2.167  1.71459e-05  1.21387e-05 
      2.168  1.77105e-05  1.25419e-05 
      2.169  1.89806e-05   1.3445e-05 
       2.17  2.06716e-05  1.46468e-05 
      2.171  2.25298e-05  1.59644e-05 
      2.172  2.40622e-05  1.70547e-05 
      2.173  2.51867e-05  1.78546e-05 
      2.174  2.58463e-05   1.8327e-05 
      2.175  2.53679e-05  1.79946e-05 
      2.176  2.49839e-05  1.77232e-05 
      2.177   2.5434e-05  1.80473e-05 
      2.178   2.6505e-05  1.88102e-05 
      2.179  2.79318e-05   1.9828e-05 
       2.18  2.96804e-05  2.10705e-05 
      2.181   3.0845e-05  2.19024e-05 
      2.182  3.12274e-05  2.21791e-05 
      2.183  3.10406e-05  2.20542e-05 
      2.184  3.08236e-05  2.18984e-05 
      2.185  3.09621e-05  2.20019e-05 
      2.186  3.16916e-05  2.25256e-05 
      2.187  3.28097e-05  2.33257e-05 
      2.188  3.46459e-05  2.46319e-05 
      2.189  3.61719e-05  2.57228e-05 
       2.19  3.72012e-05  2.64614e-05 
      2.191  3.74092e-05  2.66166e-05 
      2.192  3.73709e-05  2.65967e-05 
      2.193  3.72691e-05  2.65261e-05 
      2.194  3.80601e-05  2.70965e-05 
      2.195  3.95458e-05  2.81619e-05 
      2.196  4.18989e-05  2.98463e-05 
      2.197  4.41393e-05  3.14445e-05 
      2.198  4.60901e-05  3.28432e-05 
      2.199  4.72758e-05  3.36973e-05 
        2.2  4.81133e-05  3.43037e-05 
      2.201  4.84356e-05  3.45453e-05 
      2.202   4.9234e-05  3.51226e-05 
      2.203  5.04683e-05  3.60112e-05 
      2.204  5.26075e-05  3.75461e-05 
      2.205  5.47764e-05  3.91028e-05 
      2.206  5.68204e-05  4.05793e-05 
      2.207  5.81606e-05  4.15506e-05 
      2.208  5.91373e-05  4.22578e-05 
      2.209  5.95163e-05  4.25382e-05 
       2.21  6.00248e-05  4.29113e-05 
      2.211  6.06726e-05  4.33845e-05 
      2.212  6.22072e-05  4.44869e-05 
      2.213  6.40786e-05  4.58304e-05 
      2.214  6.65252e-05  4.75857e-05 
      2.215  6.83947e-05  4.89286e-05 
      2.216  6.96509e-05  4.98489e-05 
      2.217  6.48818e-05  4.64409e-05 
      2.218  5.99069e-05  4.28849e-05 
      2.219  5.46701e-05  3.91405e-05 
       2.22  4.93997e-05  3.53713e-05 
      2.221  4.35314e-05  3.11802e-05 
      2.222  3.59148e-05  2.57305e-05 
      2.223  2.93401e-05   2.1025e-05 
      2.224  2.16958e-05  1.55506e-05 
      2.225  1.30297e-05  9.34235e-06 
      2.226  4.70636e-06  3.37525e-06 
      2.227          0.0          0.0 
      2.228          0.0          0.0 
      2.229          0.0          0.0 
       2.23          0.0          0.0 
      2.231          0.0          0.0 
      2.232          0.0          0.0 
      2.233          0.0          0.0 
      2.234          0.0          0.0 
      2.235          0.0          0.0 
      2.236          0.0          0.0 
      2.237          0.0          0.0 
      2.238          0.0          0.0 
      2.239          0.0          0.0 
       2.24          0.0          0.0 
      2.241          0.0          0.0 
      2.242          0.0          0.0 
      2.243          0.0          0.0 
      2.244          0.0          0.0 
      2.245          0.0          0.0 
      2.246          0.0          0.0 
      2.247          0.0          0.0 
      2.248          0.0          0.0 
      2.249          0.0          0.0 
       2.25          0.0          0.0 
      2.251          0.0          0.0 
      2.252          0.0          0.0 
      2.253          0.0          0.0 
      2.254   1.7119e-08  1.23715e-08 
      2.255  1.86552e-08  1.34872e-08 
      2.256  1.86552e-08  1.34911e-08 
      2.257  1.86552e-08  1.34923e-08 
      2.258  1.86552e-08  1.34979e-08 
      2.259  1.86552e-08  1.35019e-08 
       2.26  1.94459e-08  1.40783e-08 
      2.261   1.9621e-08  1.42107e-08 
      2.262   1.9621e-08  1.42147e-08 
      2.263   1.6882e-08  1.22339e-08 
      2.264  1.12844e-08  8.17977e-09 
      2.265  1.30641e-08  9.47359e-09 
      2.266  1.31027e-08  9.50427e-09 
      2.267  1.31027e-08  9.50695e-09 
      2.268  1.54862e-08  1.12408e-08 
      2.269  9.56953e-08  6.94811e-08 
       2.27  2.67401e-07  1.94205e-07 
      2.271  2.72688e-07  1.98126e-07 
      2.272  3.81001e-07  2.76903e-07 
      2.273  4.07227e-07   2.9605e-07 
      2.274  6.27914e-07  4.56673e-07 
      2.275  1.01654e-06  7.39531e-07 
      2.276  1.51883e-06  1.10527e-06 
      2.277  2.54983e-06  1.85608e-06 
      2.278  3.79971e-06  2.76702e-06 
      2.279  4.45295e-06  3.24366e-06 
       2.28  5.06808e-06  3.69282e-06 
      2.281  5.65423e-06  4.12178e-06 
      2.282  6.05629e-06  4.41636e-06 
      2.283  6.74991e-06  4.92433e-06 
      2.284    7.091e-06  5.17551e-06 
      2.285  7.80163e-06   5.6961e-06 
      2.286  7.87448e-06  5.75122e-06 
      2.287  7.16802e-06  5.23868e-06 
      2.288  6.33025e-06  4.62797e-06 
      2.289  6.56241e-06  4.79932e-06 
       2.29  8.21028e-06  6.00718e-06 
      2.291  9.41861e-06  6.89308e-06 
      2.292  1.02029e-05  7.46903e-06 
      2.293  1.08799e-05  7.96673e-06 
      2.294  1.16185e-05  8.51077e-06 
      2.295  1.16737e-05  8.55345e-06 
      2.296  1.33785e-05  9.80515e-06 
      2.297  1.61248e-05  1.18224e-05 
      2.298  1.84121e-05  1.35029e-05 
      2.299  1.96049e-05  1.43815e-05 
        2.3  2.01683e-05  1.48004e-05 
      2.301  2.20352e-05  1.61735e-05 
      2.302  2.60923e-05   1.9155e-05 
      2.303  3.06624e-05  2.25193e-05 
      2.304  3.54517e-05   2.6047e-05 
      2.305  3.97426e-05  2.92052e-05 
      2.306  4.29226e-05  3.15517e-05 
      2.307  4.59058e-05  3.37511e-05 
      2.308   5.0974e-05  3.74846e-05 
      2.309  5.81196e-05  4.27475e-05 
       2.31  6.57101e-05  4.83551e-05 
      2.311   7.2051e-05  5.30305e-05 
      2.312   7.6362e-05  5.62132e-05 
      2.313  8.07304e-05  5.94462e-05 
      2.314  8.64309e-05  6.36548e-05 
      2.315  9.33112e-05  6.87409e-05 
      2.316  9.99326e-05   7.3655e-05 
      2.317  0.000106215   7.8299e-05 
      2.318  0.000112339  8.28279e-05 
      2.319  0.000114749  8.46291e-05 
       2.32  0.000117413   8.6609e-05 
      2.321  0.000120988  8.92536e-05 
      2.322  0.000124822  9.21084e-05 
      2.323  0.000128013  9.44819e-05 
      2.324  0.000129688  9.57262e-05 
      2.325  0.000129178  9.53674e-05 
      2.326  0.000131272  9.69325e-05 
      2.327  0.000132458  9.78364e-05 
      2.328  0.000134649  9.94631e-05 
      2.329  0.000137867   0.00010186 
       2.33  0.000140569  0.000103865 
      2.331  0.000143113  0.000105763 
      2.332  0.000145652   0.00010768 
      2.333   0.00015012  0.000111015 
      2.334  0.000156999  0.000116123 
      2.335  0.000164957  0.000122042 
      2.336  0.000171946  0.000127249 
      2.337  0.000178695  0.000132294 
      2.338  0.000187651  0.000138948 
      2.339  0.000199107  0.000147456 
       2.34   0.00021354  0.000158191 
      2.341  0.000230057  0.000170457 
      2.342  0.000247188  0.000183221 
      2.343  0.000266476  0.000197576 
