 Wavelength  FilterTrans          PCE 
      1.756  2.76177e-06  1.64137e-06 
      1.757  3.06487e-06  1.82167e-06 
      1.758  3.45806e-06  2.05577e-06 
      1.759  3.99962e-06  2.37822e-06 
       1.76  4.39399e-06  2.61267e-06 
      1.761  4.75015e-06   2.8248e-06 
      1.762  5.17758e-06  3.07913e-06 
      1.763  5.58872e-06  3.32336e-06 
      1.764  5.98544e-06  3.56056e-06 
      1.765  6.21261e-06  3.69575e-06 
      1.766  6.45825e-06  3.84156e-06 
      1.767  6.77466e-06  4.03081e-06 
      1.768  7.13072e-06  4.24231e-06 
      1.769  7.51334e-06  4.46957e-06 
       1.77  7.98823e-06   4.7533e-06 
      1.771  8.24881e-06  4.90904e-06 
      1.772  8.28695e-06  4.93207e-06 
      1.773  8.38366e-06  4.99038e-06 
      1.774  8.48463e-06  5.05017e-06 
      1.775  8.57629e-06  5.10507e-06 
      1.776  8.50423e-06  5.06293e-06 
      1.777  8.35769e-06  4.97652e-06 
      1.778  8.33132e-06  4.96102e-06 
      1.779  8.27508e-06  4.92826e-06 
       1.78  8.18238e-06  4.87338e-06 
      1.781  8.01636e-06  4.77431e-06 
      1.782  7.78431e-06  4.63796e-06 
      1.783  7.38109e-06  4.39754e-06 
      1.784  6.89731e-06  4.10968e-06 
      1.785  6.36288e-06  3.79148e-06 
      1.786  5.68674e-06  3.38917e-06 
      1.787  5.15761e-06  3.07439e-06 
      1.788  4.84008e-06    2.885e-06 
      1.789  4.78274e-06  2.85168e-06 
       1.79  4.78103e-06  2.85054e-06 
      1.791  4.74313e-06  2.82812e-06 
      1.792  4.54939e-06  2.71269e-06 
      1.793  4.24543e-06  2.53239e-06 
      1.794  3.67799e-06  2.19377e-06 
      1.795  3.13129e-06   1.8678e-06 
      1.796  2.63024e-06  1.56897e-06 
      1.797   2.3561e-06  1.40565e-06 
      1.798   2.1936e-06  1.30878e-06 
      1.799   2.2547e-06  1.34514e-06 
        1.8  2.23068e-06  1.33089e-06 
      1.801  2.13566e-06  1.27434e-06 
      1.802  1.89316e-06  1.13016e-06 
      1.803  1.61427e-06  9.63683e-07 
      1.804  1.28125e-06  7.64986e-07 
      1.805  1.04187e-06  6.22131e-07 
      1.806   8.6582e-07   5.1708e-07 
      1.807  9.03019e-07  5.39302e-07 
      1.808  1.00888e-06  6.02738e-07 
      1.809  1.18216e-06  7.06339e-07 
       1.81  1.39397e-06  8.33014e-07 
      1.811  1.55254e-06  9.27745e-07 
      1.812  1.56876e-06  9.37532e-07 
      1.813  1.60138e-06  9.57191e-07 
      1.814  1.64507e-06  9.83612e-07 
      1.815  1.73167e-06  1.03536e-06 
      1.816  1.82952e-06  1.09398e-06 
      1.817  1.94036e-06  1.16033e-06 
      1.818  2.14019e-06  1.27996e-06 
      1.819    2.371e-06  1.41796e-06 
       1.82   2.6503e-06   1.5853e-06 
      1.821  2.88469e-06  1.72558e-06 
      1.822  3.09098e-06  1.84883e-06 
      1.823  3.20969e-06  1.92033e-06 
      1.824  3.29713e-06  1.97268e-06 
      1.825    3.342e-06  1.99961e-06 
      1.826  3.33629e-06  1.99603e-06 
      1.827  3.31088e-06  1.98112e-06 
      1.828   3.2539e-06  1.94706e-06 
      1.829  3.11277e-06  1.86269e-06 
       1.83  2.91542e-06  1.74445e-06 
      1.831  2.83335e-06  1.69577e-06 
      1.832  2.75569e-06  1.64954e-06 
      1.833  2.68353e-06  1.60639e-06 
      1.834  2.71154e-06   1.6239e-06 
      1.835  2.83892e-06  1.70023e-06 
      1.836  3.31662e-06  1.98663e-06 
      1.837  3.87596e-06  2.32172e-06 
      1.838  4.49967e-06    2.696e-06 
      1.839  4.91766e-06  2.94651e-06 
       1.84  5.34392e-06   3.2024e-06 
      1.841  5.80619e-06  3.48032e-06 
      1.842  6.23396e-06  3.73685e-06 
      1.843  6.59263e-06  3.95248e-06 
      1.844   6.5606e-06  3.93379e-06 
      1.845  6.41812e-06  3.84897e-06 
      1.846  6.17312e-06  3.70302e-06 
      1.847  5.75021e-06  3.44978e-06 
      1.848  5.19199e-06  3.11538e-06 
      1.849  4.36216e-06  2.61753e-06 
       1.85   3.5745e-06  2.14545e-06 
      1.851  2.82005e-06  1.69254e-06 
      1.852  2.21934e-06  1.33211e-06 
      1.853  1.64073e-06  9.84985e-07 
      1.854  1.08633e-06  6.52128e-07 
      1.855  8.65366e-07  5.19633e-07 
      1.856   7.8225e-07  4.69747e-07 
      1.857    9.472e-07  5.68845e-07 
      1.858  1.09517e-06   6.5776e-07 
      1.859  1.24318e-06  7.46693e-07 
       1.86  1.57996e-06  9.49047e-07 
      1.861  1.96461e-06  1.17996e-06 
      1.862  2.41087e-06  1.44814e-06 
      1.863   2.8925e-06  1.73746e-06 
      1.864   3.4442e-06  2.06861e-06 
      1.865  4.21702e-06  2.53305e-06 
      1.866   5.0956e-06  3.06081e-06 
      1.867  6.04064e-06  3.62841e-06 
      1.868  6.96579e-06  4.18415e-06 
      1.869  7.80561e-06  4.68805e-06 
       1.87  8.51616e-06  5.11485e-06 
      1.871  9.02129e-06  5.41891e-06 
      1.872  9.39061e-06  5.64016e-06 
      1.873  9.39391e-06  5.64286e-06 
      1.874  9.19258e-06   5.5226e-06 
      1.875  8.83863e-06  5.30941e-06 
      1.876  8.43354e-06  5.06618e-06 
      1.877  7.93287e-06  4.76541e-06 
      1.878    7.263e-06   4.3631e-06 
      1.879  6.38091e-06  3.83368e-06 
       1.88  5.41384e-06  3.25232e-06 
      1.881  4.36362e-06  2.62183e-06 
      1.882   3.5607e-06  2.13976e-06 
      1.883  2.97478e-06  1.78772e-06 
      1.884  2.90042e-06  1.74332e-06 
      1.885  2.90503e-06  1.74637e-06 
      1.886  2.98983e-06  1.79741e-06 
      1.887  3.15938e-06  1.89965e-06 
      1.888  3.34574e-06  2.01198e-06 
      1.889  3.36889e-06  2.02622e-06 
       1.89  3.36972e-06  2.02726e-06 
      1.891  3.34749e-06  2.01425e-06 
      1.892  3.41613e-06  2.05618e-06 
      1.893  3.43887e-06  2.07051e-06 
      1.894  3.30969e-06  1.99289e-06 
      1.895  2.98493e-06  1.79807e-06 
      1.896  2.55521e-06  1.53969e-06 
      1.897  2.00575e-06  1.20882e-06 
      1.898  1.54003e-06  9.28429e-07 
      1.899   1.1761e-06  7.09247e-07 
        1.9  9.95441e-07  6.00409e-07 
      1.901  8.90844e-07  5.37525e-07 
      1.902  9.22979e-07  5.57009e-07 
      1.903  1.12667e-06  6.80109e-07 
      1.904  1.43208e-06  8.64614e-07 
      1.905  1.72305e-06  1.04068e-06 
      1.906  2.05834e-06  1.24351e-06 
      1.907  2.45706e-06  1.48448e-06 
      1.908  2.83254e-06  1.71199e-06 
      1.909  3.17973e-06  1.92191e-06 
       1.91   3.4336e-06  2.07615e-06 
      1.911  3.61201e-06  2.18426e-06 
      1.912  3.73721e-06  2.26041e-06 
      1.913  3.70825e-06  2.24313e-06 
      1.914  3.66271e-06  2.21606e-06 
      1.915  3.59477e-06  2.17492e-06 
      1.916  3.38453e-06  2.04837e-06 
      1.917  3.16979e-06  1.91861e-06 
      1.918  3.17309e-06  1.92098e-06 
      1.919   3.2217e-06  1.95061e-06 
       1.92  3.30792e-06  2.00325e-06 
      1.921  3.36066e-06  2.03508e-06 
      1.922  3.39558e-06  2.05681e-06 
      1.923  3.39884e-06  2.05893e-06 
      1.924  3.49161e-06  2.11546e-06 
      1.925  3.65037e-06  2.21181e-06 
      1.926  4.05457e-06  2.45742e-06 
      1.927  4.47249e-06  2.71029e-06 
      1.928  4.90376e-06  2.97248e-06 
      1.929  5.29878e-06  3.21215e-06 
       1.93  5.59899e-06   3.3951e-06 
      1.931    5.677e-06   3.4433e-06 
      1.932  5.70458e-06  3.46062e-06 
      1.933  5.71588e-06  3.46845e-06 
      1.934  5.81916e-06  3.53128e-06 
      1.935  6.09701e-06  3.70131e-06 
      1.936  6.57551e-06  3.99248e-06 
      1.937  7.12278e-06  4.32588e-06 
      1.938  7.67752e-06  4.66458e-06 
      1.939  8.22057e-06  4.99537e-06 
       1.94    8.751e-06  5.31906e-06 
      1.941  9.26211e-06  5.62972e-06 
      1.942  9.41455e-06  5.72416e-06 
      1.943  9.46839e-06  5.75797e-06 
      1.944  9.38878e-06  5.71013e-06 
      1.945  8.98039e-06  5.46345e-06 
      1.946  8.48961e-06  5.16648e-06 
      1.947  7.96587e-06  4.84866e-06 
      1.948  7.31752e-06  4.45447e-06 
      1.949  6.58623e-06  4.01055e-06 
       1.95   5.9101e-06  3.59951e-06 
      1.951  5.21561e-06  3.17736e-06 
      1.952  4.49085e-06  2.73597e-06 
      1.953  3.87105e-06  2.35869e-06 
      1.954  3.33259e-06  2.03112e-06 
      1.955  3.04716e-06  1.85765e-06 
      1.956   2.9069e-06   1.7726e-06 
      1.957  2.88058e-06  1.75679e-06 
      1.958  3.31726e-06  2.02363e-06 
      1.959  3.81143e-06   2.3257e-06 
       1.96  4.37077e-06  2.66736e-06 
      1.961  4.98145e-06  3.04082e-06 
      1.962  5.55251e-06  3.39027e-06 
      1.963  5.72676e-06  3.49756e-06 
      1.964  5.75459e-06  3.51501e-06 
      1.965  5.64714e-06  3.45025e-06 
      1.966  5.38877e-06  3.29323e-06 
      1.967  5.11526e-06  3.12649e-06 
      1.968  4.84064e-06  2.96002e-06 
      1.969  4.54514e-06  2.78003e-06 
       1.97  4.23481e-06  2.59087e-06 
      1.971  3.86562e-06  2.36504e-06 
      1.972  3.52584e-06  2.15814e-06 
      1.973  3.21805e-06  1.97002e-06 
      1.974   3.2744e-06  2.00497e-06 
      1.975  3.58495e-06  2.19543e-06 
      1.976  4.45665e-06  2.72964e-06 
      1.977  5.57039e-06  3.41335e-06 
      1.978   6.8094e-06  4.17352e-06 
      1.979  8.00467e-06  4.90679e-06 
       1.98  9.02437e-06  5.53381e-06 
      1.981  9.81927e-06  6.02287e-06 
      1.982  1.03502e-05  6.35016e-06 
      1.983  1.07842e-05  6.61894e-06 
      1.984  1.10675e-05   6.7954e-06 
      1.985  1.12229e-05  6.89269e-06 
      1.986  1.12941e-05  6.93819e-06 
      1.987  1.07579e-05  6.61198e-06 
      1.988  1.00681e-05  6.19037e-06 
      1.989  9.14632e-06  5.62505e-06 
       1.99  7.96518e-06  4.90101e-06 
      1.991  6.72794e-06  4.14164e-06 
      1.992  5.54794e-06  3.41717e-06 
      1.993  4.66178e-06  2.87232e-06 
      1.994  3.99382e-06  2.46242e-06 
      1.995  3.75522e-06  2.31661e-06 
      1.996  3.61763e-06  2.23276e-06 
      1.997  3.63403e-06  2.24434e-06 
      1.998   3.7612e-06  2.32419e-06 
      1.999  3.93119e-06  2.43035e-06 
        2.0  4.13684e-06  2.55947e-06 
      2.001  4.26173e-06  2.63845e-06 
      2.002  4.31608e-06  2.67389e-06 
      2.003  4.46958e-06  2.77171e-06 
      2.004  4.68681e-06  2.90867e-06 
      2.005  5.02406e-06  3.12038e-06 
      2.006  5.22974e-06  3.25092e-06 
      2.007  5.34668e-06  3.32618e-06 
      2.008  5.15374e-06   3.2093e-06 
      2.009  4.90744e-06  3.05828e-06 
       2.01  4.60643e-06  2.87316e-06 
      2.011  4.24898e-06  2.65277e-06 
      2.012  3.91939e-06  2.44935e-06 
      2.013  3.68192e-06  2.30269e-06 
      2.014  3.47063e-06  2.17237e-06 
      2.015  3.26821e-06  2.04785e-06 
      2.016  3.00301e-06  1.88349e-06 
      2.017  2.64868e-06  1.66286e-06 
      2.018  2.18651e-06  1.37402e-06 
      2.019  1.93653e-06  1.21795e-06 
       2.02   1.8159e-06  1.14319e-06 
      2.021  1.98656e-06  1.25222e-06 
      2.022  2.18425e-06  1.37816e-06 
      2.023   2.3968e-06  1.51354e-06 
      2.024  2.55809e-06  1.61695e-06 
      2.025  2.70593e-06  1.71258e-06 
      2.026  2.83449e-06  1.79567e-06 
      2.027  3.02698e-06  1.91947e-06 
      2.028  3.26673e-06  2.07367e-06 
      2.029  3.63612e-06  2.31061e-06 
       2.03  4.03471e-06   2.5669e-06 
      2.031  4.45377e-06  2.83628e-06 
      2.032  4.71056e-06  3.00369e-06 
      2.033  4.93694e-06  3.15073e-06 
      2.034  5.11774e-06  3.26999e-06 
      2.035    5.382e-06  3.44256e-06 
      2.036  5.66887e-06  3.63036e-06 
      2.037  5.93861e-06   3.8072e-06 
      2.038  6.15134e-06  3.94777e-06 
      2.039  6.31687e-06  4.05882e-06 
       2.04  6.25119e-06  4.02095e-06 
      2.041  6.12764e-06  3.94616e-06 
      2.042  5.91728e-06  3.81561e-06 
      2.043  5.75491e-06  3.71455e-06 
      2.044   5.6218e-06   3.6325e-06 
      2.045   5.5728e-06  3.60548e-06 
      2.046  5.48637e-06  3.55377e-06 
      2.047  5.36354e-06  3.47797e-06 
      2.048   5.1228e-06   3.3258e-06 
      2.049  4.88117e-06   3.1723e-06 
       2.05  4.66954e-06  3.03867e-06 
      2.051  4.53428e-06  2.95355e-06 
      2.052  4.44599e-06  2.89978e-06 
      2.053  4.49962e-06  2.93825e-06 
      2.054  4.53907e-06  2.96784e-06 
      2.055  4.56231e-06   2.9856e-06 
      2.056  4.53551e-06  2.97159e-06 
      2.057  4.49332e-06  2.94775e-06 
      2.058  4.42973e-06  2.90949e-06 
      2.059  4.42048e-06  2.90655e-06 
       2.06  4.44554e-06   2.9265e-06 
      2.061  4.58601e-06  3.02236e-06 
      2.062  4.72492e-06  3.11734e-06 
      2.063  4.86176e-06  3.21055e-06 
      2.064  5.00784e-06  3.31106e-06 
      2.065  5.16982e-06  3.42199e-06 
      2.066  5.38364e-06  3.56677e-06 
      2.067  5.64155e-06  3.74221e-06 
      2.068   5.9287e-06  3.93708e-06 
      2.069  6.30708e-06  4.19166e-06 
       2.07  6.66617e-06  4.43572e-06 
      2.071  6.99374e-06  4.65814e-06 
      2.072  7.24145e-06  4.82874e-06 
      2.073  7.43962e-06  4.96613e-06 
      2.074  7.50656e-06  5.01663e-06 
      2.075  7.55219e-06  5.05195e-06 
      2.076  7.58112e-06  5.07719e-06 
      2.077  7.45765e-06  4.99918e-06 
      2.078  7.28934e-06  4.89202e-06 
      2.079  7.05028e-06   4.7361e-06 
       2.08   6.7258e-06  4.52243e-06 
      2.081  6.36074e-06   4.2818e-06 
      2.082  5.92822e-06  3.99557e-06 
      2.083  5.51791e-06  3.72284e-06 
      2.084  5.12794e-06  3.46329e-06 
      2.085  4.80337e-06  3.24741e-06 
      2.086      4.5e-06  3.04507e-06 
      2.087   4.2308e-06  2.86584e-06 
      2.088  4.01148e-06  2.72007e-06 
      2.089  3.83862e-06  2.60579e-06 
       2.09  3.91895e-06  2.66305e-06 
      2.091  4.17756e-06   2.8418e-06 
      2.092  4.62873e-06  3.15204e-06 
      2.093   5.2646e-06  3.58885e-06 
      2.094    5.932e-06  4.04728e-06 
      2.095  6.61123e-06  4.51548e-06 
      2.096  6.94842e-06  4.75033e-06 
      2.097  7.09958e-06  4.85723e-06 
      2.098  7.11571e-06  4.87343e-06 
      2.099  7.12662e-06  4.88507e-06 
        2.1   7.1309e-06  4.89217e-06 
      2.101  7.09403e-06  4.87066e-06 
      2.102  7.01796e-06  4.82267e-06 
      2.103  6.83477e-06  4.69995e-06 
      2.104  6.53519e-06  4.49743e-06 
      2.105  6.16323e-06  4.24517e-06 
      2.106  5.80822e-06  4.00294e-06 
      2.107   5.4749e-06  3.77653e-06 
      2.108  5.17434e-06  3.57125e-06 
      2.109  5.30732e-06  3.66512e-06 
       2.11  5.54808e-06  3.83475e-06 
      2.111  5.76064e-06  3.98399e-06 
      2.112  5.93151e-06  4.10497e-06 
      2.113  6.07163e-06  4.20439e-06 
      2.114  6.09276e-06  4.22183e-06 
      2.115  6.06577e-06  4.20601e-06 
      2.116  5.96012e-06  4.13515e-06 
      2.117   5.7531e-06  3.99385e-06 
      2.118  5.49292e-06  3.81583e-06 
      2.119  5.11513e-06  3.55546e-06 
       2.12  4.71258e-06  3.27756e-06 
      2.121  4.28839e-06  2.98412e-06 
      2.122  3.89598e-06  2.71276e-06 
      2.123   3.6057e-06  2.51197e-06 
      2.124  3.52852e-06    2.459e-06 
      2.125  3.57782e-06  2.49468e-06 
      2.126  3.69839e-06  2.58011e-06 
      2.127  3.99189e-06  2.78662e-06 
      2.128  4.32383e-06  3.01932e-06 
      2.129  4.69513e-06  3.28033e-06 
       2.13  5.09748e-06  3.56332e-06 
      2.131  5.43826e-06  3.80303e-06 
      2.132  5.60925e-06  3.92494e-06 
      2.133  5.77754e-06  4.04429e-06 
      2.134  5.93785e-06  4.15899e-06 
      2.135    5.997e-06  4.20207e-06 
      2.136   5.9635e-06  4.18152e-06 
      2.137  5.81842e-06  4.08139e-06 
      2.138  5.61172e-06  3.93875e-06 
      2.139  5.39493e-06  3.78807e-06 
       2.14  5.18182e-06  3.63987e-06 
      2.141  5.01902e-06  3.52741e-06 
      2.142  4.88594e-06  3.43504e-06 
      2.143  4.76048e-06  3.34795e-06 
      2.144  4.74159e-06  3.33579e-06 
      2.145  4.87396e-06  3.43076e-06 
      2.146  4.98336e-06  3.50895e-06 
      2.147  5.08347e-06  3.58064e-06 
      2.148  5.16824e-06   3.6412e-06 
      2.149  5.15108e-06  3.63076e-06 
       2.15  5.06281e-06  3.57047e-06 
      2.151  4.89778e-06  3.45485e-06 
      2.152  4.71055e-06  3.32353e-06 
      2.153  4.48841e-06  3.16751e-06 
      2.154  4.26569e-06    3.011e-06 
      2.155  4.05767e-06  2.86481e-06 
      2.156  3.92984e-06  2.77518e-06 
      2.157  3.83629e-06  2.70972e-06 
      2.158    3.771e-06   2.6642e-06 
      2.159  3.78578e-06  2.67497e-06 
       2.16  3.81362e-06  2.69524e-06 
      2.161  3.85751e-06  2.72701e-06 
      2.162  3.99066e-06  2.82191e-06 
      2.163  4.14899e-06  2.93468e-06 
      2.164  4.24039e-06  2.99954e-06 
      2.165   4.3246e-06  3.06031e-06 
      2.166  4.40185e-06  3.11551e-06 
      2.167  4.43163e-06  3.13745e-06 
      2.168  4.42452e-06  3.13327e-06 
      2.169  4.34078e-06  3.07481e-06 
       2.17   4.1927e-06  2.97073e-06 
      2.171  4.00674e-06  2.83914e-06 
      2.172  3.72101e-06  2.63737e-06 
      2.173  3.38134e-06    2.397e-06 
      2.174  2.98048e-06  2.11339e-06 
      2.175  2.60706e-06  1.84931e-06 
      2.176  2.34634e-06  1.66446e-06 
      2.177  2.40751e-06   1.7083e-06 
      2.178  2.53641e-06  1.80006e-06 
      2.179  2.70651e-06  1.92128e-06 
       2.18  2.97746e-06  2.11374e-06 
      2.181  3.18257e-06  2.25988e-06 
      2.182  3.29952e-06  2.34347e-06 
      2.183  3.38423e-06  2.40448e-06 
      2.184     3.46e-06  2.45813e-06 
      2.185  3.52907e-06  2.50779e-06 
      2.186  3.65467e-06  2.59765e-06 
      2.187  3.81741e-06  2.71395e-06 
      2.188  4.00741e-06  2.84912e-06 
      2.189   4.0941e-06  2.91143e-06 
       2.19  4.01691e-06  2.85725e-06 
      2.191  3.91241e-06  2.78368e-06 
      2.192  3.77467e-06  2.68641e-06 
      2.193  3.51295e-06  2.50032e-06 
      2.194  3.32851e-06   2.3697e-06 
      2.195  3.20415e-06  2.28179e-06 
      2.196  3.10118e-06   2.2091e-06 
      2.197  2.99564e-06  2.13407e-06 
      2.198  2.88325e-06  2.05456e-06 
      2.199  2.76372e-06  1.96993e-06 
        2.2  2.63668e-06  1.87989e-06 
      2.201  2.47661e-06  1.76637e-06 
      2.202  2.33395e-06    1.665e-06 
      2.203  2.20719e-06  1.57492e-06 
      2.204  2.14013e-06  1.52741e-06 
      2.205  2.15747e-06  1.54013e-06 
      2.206  2.35362e-06  1.68088e-06 
      2.207  2.52022e-06  1.80048e-06 
      2.208  2.67382e-06  1.91064e-06 
      2.209  2.82518e-06  2.01925e-06 
       2.21   3.0325e-06  2.16791e-06 
      2.211      3.3e-06  2.35969e-06 
      2.212  3.64048e-06  2.60345e-06 
      2.213  4.04831e-06  2.89544e-06 
      2.214  4.61298e-06  3.29968e-06 
      2.215  5.12652e-06  3.66744e-06 
      2.216  5.60426e-06  4.01095e-06 
      2.217  5.90305e-06  4.22527e-06 
      2.218   6.0163e-06  4.30682e-06 
      2.219  5.89444e-06  4.22007e-06 
       2.22  5.70876e-06   4.0876e-06 
      2.221  5.50716e-06  3.94461e-06 
      2.222  5.29478e-06  3.79335e-06 
      2.223  5.06999e-06  3.63313e-06 
      2.224   4.8381e-06  3.46775e-06 
      2.225  4.66403e-06  3.34413e-06 
      2.226  4.40687e-06  3.16047e-06 
      2.227  4.02562e-06   2.8877e-06 
      2.228  3.64772e-06  2.61722e-06 
      2.229  3.29032e-06   2.3616e-06 
       2.23  3.01993e-06  2.16802e-06 
      2.231  2.84834e-06  2.04531e-06 
      2.232  2.74935e-06   1.9747e-06 
      2.233  2.87676e-06  2.06694e-06 
      2.234  3.04962e-06  2.19165e-06 
      2.235  3.29003e-06  2.36498e-06 
      2.236   3.5269e-06  2.53585e-06 
      2.237  3.74071e-06  2.69053e-06 
      2.238   3.8249e-06  2.75173e-06 
      2.239  3.93316e-06  2.83085e-06 
       2.24   4.0622e-06  2.92476e-06 
      2.241  4.22615e-06  3.04344e-06 
      2.242  4.33493e-06  3.12243e-06 
      2.243  4.32057e-06  3.11273e-06 
      2.244  4.33378e-06  3.12358e-06 
      2.245  4.33982e-06  3.12859e-06 
      2.246  4.18703e-06  3.01907e-06 
      2.247  3.98506e-06  2.87404e-06 
      2.248  3.73304e-06  2.69316e-06 
      2.249   3.4708e-06  2.50449e-06 
       2.25  3.18165e-06  2.29632e-06 
      2.251  2.82622e-06  2.04063e-06 
      2.252   2.4625e-06  1.77854e-06 
      2.253  2.09439e-06  1.51311e-06 
      2.254  1.71938e-06  1.24255e-06 
      2.255  1.41119e-06  1.02025e-06 
      2.256  1.18317e-06  8.55649e-07 
      2.257  9.47687e-07  6.85413e-07 
      2.258  7.26806e-07  5.25878e-07 
      2.259  5.56674e-07  4.02898e-07 
       2.26  4.12975e-07  2.98982e-07 
      2.261  2.83963e-07  2.05663e-07 
      2.262  1.22458e-07  8.87164e-08 
      2.263  2.34542e-08  1.69965e-08 
      2.264   1.2629e-08  9.15443e-09 
      2.265  1.02669e-08  7.44517e-09 
      2.266          0.0          0.0 
      2.267          0.0          0.0 
      2.268          0.0          0.0 
      2.269          0.0          0.0 
       2.27  1.54692e-08  1.12348e-08 
      2.271  4.90688e-08  3.56517e-08 
      2.272  1.29584e-07  9.41788e-08 
      2.273  4.05071e-07  2.94482e-07 
      2.274  7.47854e-07  5.43904e-07 
      2.275  1.13214e-06   8.2363e-07 
      2.276  1.75107e-06  1.27427e-06 
      2.277  2.56219e-06  1.86508e-06 
      2.278  3.27892e-06  2.38777e-06 
      2.279  4.02714e-06  2.93349e-06 
       2.28  4.85022e-06  3.53407e-06 
      2.281  5.67525e-06   4.1371e-06 
      2.282  6.48452e-06  4.72863e-06 
      2.283  7.16837e-06  5.22961e-06 
      2.284   7.7573e-06  5.66182e-06 
      2.285  8.25495e-06  6.02708e-06 
      2.286  8.43618e-06  6.16147e-06 
      2.287  8.55188e-06  6.25007e-06 
      2.288  8.59294e-06  6.28219e-06 
      2.289  8.33415e-06  6.09505e-06 
       2.29  7.94707e-06   5.8146e-06 
      2.291  7.67463e-06  5.61674e-06 
      2.292  7.39715e-06  5.41508e-06 
      2.293  7.11409e-06  5.20924e-06 
      2.294  6.89549e-06  5.05108e-06 
      2.295  6.74813e-06  4.94443e-06 
      2.296  6.78076e-06  4.96964e-06 
      2.297  6.97108e-06  5.11106e-06 
      2.298  7.25525e-06   5.3208e-06 
      2.299  7.72008e-06  5.66318e-06 
        2.3  8.25286e-06   6.0563e-06 
      2.301  8.87645e-06  6.51517e-06 
      2.302  9.65294e-06  7.08647e-06 
      2.303  1.05059e-05  7.71581e-06 
      2.304   1.1518e-05  8.46247e-06 
      2.305  1.26213e-05  9.27487e-06 
      2.306  1.37839e-05  1.01323e-05 
      2.307  1.50964e-05  1.10993e-05 
      2.308  1.64699e-05  1.21114e-05 
      2.309  1.79376e-05  1.31933e-05 
       2.31  1.93964e-05  1.42735e-05 
      2.311  2.08495e-05  1.53455e-05 
      2.312   2.2285e-05  1.64049e-05 
      2.313  2.37164e-05  1.74637e-05 
      2.314  2.51444e-05  1.85184e-05 
      2.315   2.6543e-05  1.95538e-05 
      2.316  2.79217e-05  2.05796e-05 
      2.317  2.92662e-05  2.15743e-05 
      2.318  3.05504e-05  2.25249e-05 
      2.319  3.18039e-05  2.34559e-05 
       2.32  3.29967e-05  2.43398e-05 
      2.321  3.41442e-05  2.51884e-05 
      2.322  3.52501e-05  2.60117e-05 
      2.323  3.65209e-05  2.69548e-05 
      2.324   3.7893e-05  2.79698e-05 
      2.325  3.94594e-05  2.91314e-05 
      2.326  4.12459e-05  3.04564e-05 
      2.327  4.31589e-05  3.18781e-05 
      2.328  4.53862e-05  3.35261e-05 
      2.329  4.78024e-05  3.53179e-05 
       2.33  5.04216e-05  3.72561e-05 
      2.331  5.32626e-05  3.93622e-05 
      2.332  5.61917e-05  4.15425e-05 
      2.333  5.92774e-05  4.38363e-05 
      2.334  6.25003e-05  4.62277e-05 
      2.335  6.57919e-05  4.86756e-05 
      2.336  6.90591e-05  5.11075e-05 
      2.337  7.23017e-05  5.35273e-05 
      2.338  7.55139e-05  5.59151e-05 
      2.339  7.85954e-05  5.82069e-05 
       2.34  8.15874e-05  6.04401e-05 
      2.341  8.43626e-05  6.25073e-05 
      2.342  8.69304e-05  6.44346e-05 
      2.343  8.93667e-05    6.626e-05 
      2.344  9.14129e-05  6.77895e-05 
      2.345  9.33052e-05  6.92123e-05 
      2.346  9.49692e-05  7.04737e-05 
      2.347  9.62827e-05  7.14695e-05 
      2.348  9.74045e-05  7.23153e-05 
      2.349  9.80825e-05  7.28319e-05 
       2.35  9.84459e-05   7.3115e-05 
      2.351  9.85793e-05  7.32527e-05 
      2.352  9.82708e-05  7.30388e-05 
      2.353  9.78127e-05  7.27137e-05 
      2.354  9.71149e-05  7.22257e-05 
      2.355  9.61229e-05  7.15029e-05 
      2.356  9.50216e-05   7.0713e-05 
      2.357  9.38437e-05  6.98512e-05 
      2.358  9.26487e-05   6.8984e-05 
      2.359  9.14388e-05  6.80974e-05 
       2.36   9.0246e-05  6.72233e-05 
      2.361  8.91236e-05  6.64122e-05 
      2.362  8.81482e-05  6.57041e-05 
      2.363  8.73141e-05  6.50935e-05 
      2.364  8.65534e-05  6.45441e-05 
      2.365  8.59345e-05  6.40936e-05 
      2.366  8.53808e-05  6.37045e-05 
      2.367  8.48928e-05  6.33584e-05 
      2.368  8.45162e-05  6.30881e-05 
      2.369  8.41711e-05  6.28413e-05 
       2.37  8.38713e-05  6.26282e-05 
      2.371  8.36095e-05  6.24486e-05 
      2.372    8.337e-05  6.22912e-05 
      2.373  8.31822e-05  6.21597e-05 
      2.374  8.30067e-05  6.20374e-05 
      2.375  8.28458e-05  6.19392e-05 
      2.376  8.27085e-05  6.18453e-05 
      2.377  8.25643e-05  6.17587e-05 
      2.378   8.2385e-05  6.16333e-05 
      2.379  8.21016e-05    6.143e-05 
       2.38  8.17536e-05  6.11851e-05 
      2.381  8.12508e-05  6.08195e-05 
      2.382  8.06961e-05  6.04148e-05 
      2.383  8.00685e-05  5.99677e-05 
      2.384  7.93653e-05  5.94514e-05 
      2.385  7.86274e-05  5.89156e-05 
      2.386  7.78217e-05  5.83221e-05 
      2.387  7.71235e-05  5.78089e-05 
      2.388  7.64998e-05  5.73573e-05 
      2.389  7.60882e-05  5.70587e-05 
       2.39  7.57947e-05  5.68601e-05 
      2.391  7.56918e-05   5.6803e-05 
      2.392  7.59685e-05  5.70246e-05 
